Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Reason_for_cancelling_by_Customer,Reason_for_cancelling_by_Driver,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
22-01-2025 00:00,12:49:00,CNR8383746526,Incomplete,44189,Prime SUV,Area 1,Area 32,,,,,Customer Demand,,,,
10-01-2025 00:00,22:02:00,CNR1725786384,Cancelled by Customer,10759,Bike,Area 28,Area 37,,,Driver asked to cancel,,,,,,
22-01-2025 00:00,15:23:00,CNR6407687696,Successful,27766,Auto,Area 21,Area 8,2.87,11.26,,,,205.12,13.27,3.7,3.4
09-01-2025 00:00,11:36:00,CNR3873961636,Cancelled by Driver,30664,Auto,Area 8,Area 50,,,,Customer related issue,,,,,
23-01-2025 00:00,10:24:00,CNR3260902208,Successful,84670,Mini,Area 5,Area 30,12.51,9.37,,,,1481.6,21.67,4.7,3.3
06-01-2025 00:00,12:52:00,CNR4587789706,Incomplete,36713,Prime Plus,Area 44,Area 44,,,,,Customer Demand,,,,
09-01-2025 00:00,07:47:00,CNR3787520340,Incomplete,30022,Auto,Area 34,Area 30,,,,,Vehicle Breakdown,,,,
15-01-2025 00:00,23:26:00,CNR6276760405,Incomplete,26736,Prime SUV,Area 28,Area 7,,,,,Vehicle Breakdown,,,,
09-01-2025 00:00,18:02:00,CNR2116357557,Successful,13864,Mini,Area 16,Area 47,8.39,9.48,,,,311.23,11.99,4.3,3.8
09-01-2025 00:00,09:42:00,CNR3814818669,Incomplete,47332,Prime Plus,Area 49,Area 29,,,,,Vehicle Breakdown,,,,
13-01-2025 00:00,06:38:00,CNR4177265068,Successful,45275,Prime Sedan,Area 50,Area 10,5.79,14.01,,,,334.73,12.94,4.2,4.3
10-01-2025 00:00,15:22:00,CNR7190970210,Incomplete,72265,eBike,Area 38,Area 9,,,,,Vehicle Breakdown,,,,
25-01-2025 00:00,18:22:00,CNR4345708475,Incomplete,66912,eBike,Area 3,Area 17,,,,,Customer Demand,,,,
30-01-2025 00:00,15:51:00,CNR7618996971,Incomplete,56104,Bike,Area 36,Area 41,,,,,Customer Demand,,,,
17-01-2025 00:00,07:57:00,CNR5707820248,Successful,24277,Prime Sedan,Area 28,Area 49,11.03,19.76,,,,128.03,5.73,3.7,3.9
31-01-2025 00:00,13:48:00,CNR9463709459,Successful,76811,eBike,Area 41,Area 5,12.64,14.23,,,,384.42,22.05,3.7,4.2
03-01-2025 00:00,06:08:00,CNR8557299030,Successful,55923,Bike,Area 43,Area 43,6.26,10.44,,,,103.27,8.74,3.9,4.3
07-01-2025 00:00,11:51:00,CNR1037822013,Incomplete,39238,Prime Plus,Area 33,Area 30,,,,,Other Issue,,,,
08-01-2025 00:00,09:18:00,CNR9844543674,Successful,73782,Prime Sedan,Area 23,Area 17,5.43,13.4,,,,1661.03,3.41,4.4,4.5
28-01-2025 00:00,11:27:00,CNR5929093133,Incomplete,24137,Prime SUV,Area 34,Area 43,,,,,Other Issue,,,,
24-01-2025 00:00,13:58:00,CNR5121207763,Successful,50553,Prime Plus,Area 20,Area 4,5.67,14.28,,,,303.8,14.62,3.4,4.3
31-01-2025 00:00,03:02:00,CNR8748004125,Successful,73321,Prime SUV,Area 37,Area 49,11.12,3.65,,,,365.62,13.76,4.4,4.9
20-01-2025 00:00,09:08:00,CNR1039713311,Incomplete,88362,Prime SUV,Area 7,Area 24,,,,,Customer Demand,,,,
25-01-2025 00:00,15:08:00,CNR2795253165,Successful,41823,eBike,Area 28,Area 46,4.22,3.83,,,,134.01,29.01,3.3,3.5
31-01-2025 00:00,16:14:00,CNR1893466401,Incomplete,55452,eBike,Area 17,Area 10,,,,,Customer Demand,,,,
10-01-2025 00:00,20:45:00,CNR4042112366,Incomplete,40834,Auto,Area 30,Area 15,,,,,Other Issue,,,,
03-01-2025 00:00,01:34:00,CNR5610393877,Successful,78369,Prime Sedan,Area 25,Area 12,2.42,6.06,,,,397.77,7.73,3.7,3.8
11-01-2025 00:00,09:46:00,CNR3574896913,Incomplete,63259,Bike,Area 12,Area 44,,,,,Customer Demand,,,,
13-01-2025 00:00,01:52:00,CNR4266330429,Incomplete,63631,Prime Plus,Area 26,Area 33,,,,,Vehicle Breakdown,,,,
14-01-2025 00:00,23:18:00,CNR6506948512,Successful,76262,eBike,Area 38,Area 22,4.23,3.61,,,,202.78,8.15,3.1,4.7
11-01-2025 00:00,06:06:00,CNR1279177541,Cancelled by Driver,54482,Prime Sedan,Area 15,Area 16,,,,Customer related issue,,,,,
07-01-2025 00:00,02:50:00,CNR9773740254,Incomplete,65050,Bike,Area 41,Area 12,,,,,Vehicle Breakdown,,,,
17-01-2025 00:00,14:07:00,CNR8750502894,Incomplete,36518,Mini,Area 14,Area 17,,,,,Customer Demand,,,,
06-01-2025 00:00,10:29:00,CNR6999615878,Successful,53750,Prime SUV,Area 12,Area 9,10.59,13.2,,,,787.31,1.35,4.5,4.7
08-01-2025 00:00,12:47:00,CNR2343649003,Incomplete,99134,Auto,Area 34,Area 48,,,,,Customer Demand,,,,
23-01-2025 00:00,00:09:00,CNR7160452747,Incomplete,23876,Prime SUV,Area 12,Area 13,,,,,Other Issue,,,,
23-01-2025 00:00,03:16:00,CNR5576319372,Incomplete,72425,Auto,Area 25,Area 3,,,,,Vehicle Breakdown,,,,
13-01-2025 00:00,04:52:00,CNR6111534938,Successful,11296,Auto,Area 42,Area 25,5.58,15.36,,,,417,23.62,3.7,3.2
20-01-2025 00:00,11:16:00,CNR2980672799,Successful,92550,Prime SUV,Area 14,Area 36,10.5,3.91,,,,347.43,29.7,4.8,3.7
09-01-2025 00:00,23:12:00,CNR7173611748,Incomplete,33328,Auto,Area 45,Area 48,,,,,Other Issue,,,,
07-01-2025 00:00,15:39:00,CNR9172023124,Successful,39589,Auto,Area 14,Area 11,4.29,11.63,,,,363.66,29.62,3.1,3.1
27-01-2025 00:00,09:07:00,CNR4730285048,Successful,25514,Auto,Area 41,Area 4,9.69,3.21,,,,290.9,21.3,3.9,3.2
05-01-2025 00:00,22:20:00,CNR8079534642,Incomplete,67600,Auto,Area 49,Area 32,,,,,Other Issue,,,,
12-01-2025 00:00,22:51:00,CNR3524910819,Successful,44236,Prime Plus,Area 7,Area 21,9.39,6.51,,,,266.2,20.42,3.7,5
01-01-2025 00:00,23:53:00,CNR3001050343,Successful,56479,Prime Plus,Area 45,Area 16,3.23,12.36,,,,492.69,19.84,4.6,4.8
15-01-2025 00:00,21:09:00,CNR1026192586,Successful,65264,Bike,Area 2,Area 39,6.12,17.33,,,,473.44,22.13,4.1,4.2
15-01-2025 00:00,06:17:00,CNR8179177083,Successful,37392,eBike,Area 25,Area 34,7.09,12.73,,,,233.29,12.13,3.4,3.3
18-01-2025 00:00,04:49:00,CNR3218055743,Successful,34607,Mini,Area 34,Area 20,11.56,14.88,,,,149.77,20.7,3.2,4.3
14-01-2025 00:00,09:22:00,CNR8989020360,Successful,68807,Mini,Area 50,Area 42,14.83,15.07,,,,399.14,5.38,4.7,3.8
04-01-2025 00:00,12:28:00,CNR2613206016,Incomplete,66294,Mini,Area 42,Area 3,,,,,Customer Demand,,,,
26-01-2025 00:00,11:55:00,CNR3729398198,Successful,43667,eBike,Area 36,Area 49,6.17,5.06,,,,806.66,12.31,3.1,4.5
22-01-2025 00:00,04:27:00,CNR9603922362,Incomplete,10924,Prime Sedan,Area 14,Area 13,,,,,Customer Demand,,,,
02-01-2025 00:00,21:29:00,CNR8548588838,Successful,12034,Bike,Area 38,Area 35,3.87,5.66,,,,285.04,12.11,4.5,4
13-01-2025 00:00,03:15:00,CNR7304355399,Incomplete,31877,Prime Sedan,Area 11,Area 27,,,,,Other Issue,,,,
23-01-2025 00:00,11:55:00,CNR1138089540,Successful,45540,Prime Plus,Area 38,Area 38,12.42,15.27,,,,224.77,25.83,4,4.5
28-01-2025 00:00,21:17:00,CNR9815429410,Cancelled by Driver,68430,Bike,Area 30,Area 46,,,,More than permitted people in there,,,,,
03-01-2025 00:00,17:22:00,CNR9118792796,Successful,51082,Prime SUV,Area 16,Area 50,8.24,14.6,,,,478.78,5.31,3.5,4.1
03-01-2025 00:00,10:17:00,CNR6127301328,Successful,52416,eBike,Area 8,Area 37,10.3,10.23,,,,902.65,10.03,3.3,3.1
18-01-2025 00:00,16:15:00,CNR1651297355,Successful,29451,Mini,Area 23,Area 32,7.51,3.04,,,,459.8,20.53,3.6,3.2
27-01-2025 00:00,03:03:00,CNR1245946094,Incomplete,34999,Bike,Area 11,Area 12,,,,,Other Issue,,,,
06-01-2025 00:00,14:18:00,CNR4440762974,Successful,80693,Prime SUV,Area 36,Area 24,2,10.63,,,,1180.36,26.04,4.4,3.6
28-01-2025 00:00,07:32:00,CNR6209497978,Successful,16482,Prime SUV,Area 24,Area 27,5.12,11.99,,,,154.1,26.09,3.5,4.6
07-01-2025 00:00,14:47:00,CNR2146953870,Incomplete,94833,eBike,Area 28,Area 4,,,,,Customer Demand,,,,
13-01-2025 00:00,04:27:00,CNR7114662097,Cancelled by Driver,58509,Prime SUV,Area 42,Area 13,,,,The customer was coughing/sick,,,,,
29-01-2025 00:00,00:30:00,CNR1052170651,Successful,18476,Prime Plus,Area 10,Area 22,4.22,17.59,,,,620.42,26.29,3,4
13-01-2025 00:00,21:53:00,CNR7403761487,Successful,67951,Prime Plus,Area 16,Area 14,4.74,14.82,,,,1690.93,3.07,3.2,3.6
11-01-2025 00:00,06:06:00,CNR3993795075,Successful,94747,eBike,Area 50,Area 24,10.85,17.58,,,,343.57,22.51,4.8,4.7
24-01-2025 00:00,06:54:00,CNR1876427181,Cancelled by Driver,48645,Prime Plus,Area 19,Area 34,,,,Personal & Car related issues,,,,,
10-01-2025 00:00,12:24:00,CNR1994273708,Incomplete,18307,Prime Sedan,Area 39,Area 15,,,,,Customer Demand,,,,
25-01-2025 00:00,15:48:00,CNR3173310533,Successful,86101,Bike,Area 10,Area 12,9.25,17.8,,,,1054.54,27.58,3.5,4.8
10-01-2025 00:00,11:55:00,CNR1816644366,Successful,83327,eBike,Area 28,Area 19,13.28,16.25,,,,175.73,20.34,4.5,3.8
20-01-2025 00:00,03:37:00,CNR6403710655,Incomplete,58648,Prime SUV,Area 5,Area 48,,,,,Vehicle Breakdown,,,,
30-01-2025 00:00,15:36:00,CNR6569468417,Successful,37575,Prime Sedan,Area 35,Area 24,14.81,7.68,,,,145.56,18.91,4.7,4.4
22-01-2025 00:00,00:17:00,CNR6437089067,Incomplete,36700,Mini,Area 9,Area 49,,,,,Vehicle Breakdown,,,,
01-01-2025 00:00,23:30:00,CNR8383697976,Successful,81098,Prime SUV,Area 19,Area 46,7.56,19.46,,,,224.35,22.63,3.8,3.3
06-01-2025 00:00,03:04:00,CNR4829872016,Successful,57607,Prime SUV,Area 6,Area 10,8.44,14.68,,,,199.34,26.11,3.9,5
28-01-2025 00:00,00:31:00,CNR1172109710,Incomplete,76459,Mini,Area 3,Area 40,,,,,Vehicle Breakdown,,,,
22-01-2025 00:00,16:43:00,CNR6556253635,Successful,92264,Mini,Area 4,Area 27,13.18,4.48,,,,1067.3,26.98,3.1,4.7
14-01-2025 00:00,03:35:00,CNR8258119596,Incomplete,27625,eBike,Area 46,Area 32,,,,,Other Issue,,,,
01-01-2025 00:00,07:44:00,CNR8702238176,Incomplete,69799,Auto,Area 50,Area 35,,,,,Vehicle Breakdown,,,,
27-01-2025 00:00,08:36:00,CNR1342711350,Successful,68227,eBike,Area 49,Area 1,5.64,5.45,,,,222.91,1.34,4.2,3.9
31-01-2025 00:00,12:18:00,CNR8587772216,Incomplete,82148,Auto,Area 6,Area 7,,,,,Other Issue,,,,
25-01-2025 00:00,14:15:00,CNR5491045108,Successful,95470,Prime Sedan,Area 12,Area 32,7.64,19.89,,,,491.08,18.23,4,4
30-01-2025 00:00,19:26:00,CNR7700362413,Incomplete,90705,Auto,Area 41,Area 46,,,,,Vehicle Breakdown,,,,
13-01-2025 00:00,21:51:00,CNR6352398540,Successful,86499,Auto,Area 17,Area 22,5.13,19.24,,,,246.42,8.59,4.4,3.5
27-01-2025 00:00,06:48:00,CNR7674283105,Incomplete,37293,Auto,Area 29,Area 25,,,,,Other Issue,,,,
25-01-2025 00:00,20:19:00,CNR7043972806,Incomplete,71019,eBike,Area 44,Area 17,,,,,Vehicle Breakdown,,,,
01-01-2025 00:00,14:44:00,CNR1712267108,Successful,14671,eBike,Area 18,Area 43,6.71,3.91,,,,1934.89,25.5,5,3.6
06-01-2025 00:00,03:59:00,CNR2979111979,Successful,86688,Mini,Area 50,Area 29,9.8,4.99,,,,390.58,5.36,3.9,3
17-01-2025 00:00,21:56:00,CNR4097929788,Successful,95966,Auto,Area 25,Area 37,3.14,13.18,,,,366.55,23.53,4.6,3.3
29-01-2025 00:00,21:36:00,CNR9375653370,Successful,95276,Prime Sedan,Area 40,Area 21,2.48,19.64,,,,274.22,26.91,3.3,4.7
22-01-2025 00:00,12:35:00,CNR2465992171,Cancelled by Driver,77710,Mini,Area 33,Area 25,,,,More than permitted people in there,,,,,
16-01-2025 00:00,01:33:00,CNR3923836949,Incomplete,19516,Prime Sedan,Area 44,Area 9,,,,,Vehicle Breakdown,,,,
16-01-2025 00:00,14:50:00,CNR5264290072,Incomplete,33218,Prime Plus,Area 37,Area 9,,,,,Other Issue,,,,
05-01-2025 00:00,09:43:00,CNR5425336218,Successful,47742,Mini,Area 7,Area 15,12.62,7.57,,,,1184.19,10.73,3.7,4.3
08-01-2025 00:00,23:44:00,CNR4462183468,Successful,60000,eBike,Area 2,Area 12,7.98,9.8,,,,1979.82,5.41,4.5,4.9
22-01-2025 00:00,09:59:00,CNR8211416070,Incomplete,92950,Bike,Area 19,Area 36,,,,,Other Issue,,,,
02-01-2025 00:00,04:41:00,CNR3399478551,Successful,42247,Prime Sedan,Area 10,Area 49,7.89,3.79,,,,219.8,28.88,4.2,4.2
11-01-2025 00:00,12:30:00,CNR3882229423,Incomplete,99399,Prime SUV,Area 1,Area 25,,,,,Vehicle Breakdown,,,,
09-01-2025 00:00,04:44:00,CNR7130989895,Incomplete,88089,Bike,Area 3,Area 44,,,,,Vehicle Breakdown,,,,
15-01-2025 00:00,07:08:00,CNR5625756375,Incomplete,58140,Mini,Area 4,Area 1,,,,,Other Issue,,,,
31-01-2025 00:00,00:52:00,CNR4023930672,Successful,69482,Bike,Area 29,Area 30,11.12,14.84,,,,208.7,19.63,4.9,3.5
12-01-2025 00:00,10:38:00,CNR2532981610,Successful,31616,Prime SUV,Area 15,Area 46,3.33,19.51,,,,383.95,12.73,4.3,3.5
12-01-2025 00:00,18:25:00,CNR4978168875,Cancelled by Customer,48807,Auto,Area 3,Area 50,,,AC is not working (Only for 4-wheelers),,,,,,
24-01-2025 00:00,09:23:00,CNR1341910053,Successful,58210,eBike,Area 17,Area 42,11.54,5.33,,,,404.3,17.6,4.1,3.1
02-01-2025 00:00,09:33:00,CNR3586886319,Incomplete,82554,Auto,Area 21,Area 22,,,,,Vehicle Breakdown,,,,
19-01-2025 00:00,14:40:00,CNR8751594522,Incomplete,89643,eBike,Area 20,Area 37,,,,,Customer Demand,,,,
17-01-2025 00:00,18:36:00,CNR3008547082,Incomplete,41170,Bike,Area 37,Area 8,,,,,Vehicle Breakdown,,,,
15-01-2025 00:00,14:17:00,CNR7974394417,Successful,18797,Prime Sedan,Area 41,Area 35,8.66,13.28,,,,123.99,13.22,3.8,4.8
01-01-2025 00:00,15:27:00,CNR3241765947,Incomplete,11888,Prime SUV,Area 18,Area 38,,,,,Vehicle Breakdown,,,,
11-01-2025 00:00,16:52:00,CNR7827041644,Incomplete,35570,Prime Plus,Area 38,Area 29,,,,,Vehicle Breakdown,,,,
12-01-2025 00:00,05:42:00,CNR6962305329,Successful,81602,Prime Plus,Area 11,Area 40,5.51,13.7,,,,1341.49,11.53,3.8,3.6
29-01-2025 00:00,12:23:00,CNR1508360690,Cancelled by Driver,57613,Bike,Area 21,Area 37,,,,Personal & Car related issues,,,,,
07-01-2025 00:00,01:02:00,CNR5916231118,Incomplete,18626,Mini,Area 37,Area 28,,,,,Customer Demand,,,,
02-01-2025 00:00,01:47:00,CNR5118763744,Successful,70694,Bike,Area 47,Area 20,8.81,5.48,,,,1041.27,14.29,4.1,4.3
14-01-2025 00:00,16:12:00,CNR9972467063,Successful,23691,eBike,Area 23,Area 36,4.87,13.12,,,,256.37,20.65,4,3.7
02-01-2025 00:00,07:30:00,CNR9355575141,Cancelled by Driver,45684,eBike,Area 3,Area 44,,,,Customer related issue,,,,,
07-01-2025 00:00,10:47:00,CNR7663476687,Successful,54055,Prime Sedan,Area 36,Area 8,2.42,13.88,,,,408.28,5.88,3.3,3.1
10-01-2025 00:00,10:27:00,CNR9670359657,Incomplete,84065,Prime Sedan,Area 11,Area 34,,,,,Other Issue,,,,
07-01-2025 00:00,22:27:00,CNR8308819930,Incomplete,82407,eBike,Area 43,Area 36,,,,,Customer Demand,,,,
18-01-2025 00:00,18:36:00,CNR9802459711,Successful,99491,Bike,Area 16,Area 46,12.62,6.04,,,,268,23.82,4.7,3.3
18-01-2025 00:00,04:39:00,CNR5751427698,Successful,62348,Mini,Area 21,Area 18,5.62,19.1,,,,181.79,22.16,4.8,4.7
09-01-2025 00:00,03:54:00,CNR4887008538,Successful,81283,Prime Plus,Area 27,Area 10,12.53,19.97,,,,335.91,28.97,4.9,4
10-01-2025 00:00,12:00:00,CNR3005039889,Successful,67746,Prime SUV,Area 42,Area 10,2.81,6.78,,,,1626.22,12.67,3.6,3.3
12-01-2025 00:00,03:57:00,CNR2938261943,Successful,90854,eBike,Area 29,Area 42,7.36,16.27,,,,368.18,4.57,3.4,4.2
14-01-2025 00:00,15:39:00,CNR7062509463,Successful,48488,Auto,Area 31,Area 21,7.18,17.6,,,,103.72,14.49,4.7,5
26-01-2025 00:00,02:53:00,CNR5795047224,Cancelled by Driver,44079,Prime Sedan,Area 2,Area 4,,,,The customer was coughing/sick,,,,,
14-01-2025 00:00,09:51:00,CNR2740520022,Successful,86867,Prime SUV,Area 35,Area 48,2.35,5.27,,,,187.47,4.21,4,3.3
01-01-2025 00:00,10:46:00,CNR4338134557,Successful,59061,Bike,Area 47,Area 2,7.06,19.99,,,,1681.76,8.35,3.7,4.1
24-01-2025 00:00,22:19:00,CNR3553379302,Successful,51755,eBike,Area 14,Area 29,7.68,16.5,,,,245.23,15.63,5,4
15-01-2025 00:00,04:27:00,CNR9685724586,Successful,39941,Mini,Area 38,Area 40,11.85,10.57,,,,349.44,25.47,3.6,3.9
22-01-2025 00:00,15:51:00,CNR3561440457,Successful,59800,Prime SUV,Area 20,Area 15,2.34,16.97,,,,164.97,13.27,4.1,3
23-01-2025 00:00,04:35:00,CNR9433956397,Successful,34751,eBike,Area 48,Area 17,6.17,7.03,,,,151.6,10.68,4.5,4.3
30-01-2025 00:00,04:18:00,CNR9122576485,Successful,17794,eBike,Area 29,Area 48,12.16,18.09,,,,494.74,11.7,4.5,3.6
10-01-2025 00:00,00:20:00,CNR6358758195,Incomplete,91321,Mini,Area 3,Area 40,,,,,Vehicle Breakdown,,,,
30-01-2025 00:00,12:36:00,CNR3584714904,Successful,21875,Mini,Area 6,Area 45,5.78,13.5,,,,420.22,23.37,4.8,4.9
11-01-2025 00:00,23:54:00,CNR9514997917,Successful,17246,Prime Sedan,Area 6,Area 47,7.17,9.3,,,,278.51,16.03,3.6,3.5
02-01-2025 00:00,06:16:00,CNR8798230813,Successful,42989,Prime Sedan,Area 25,Area 23,5.62,16.36,,,,364.58,28.12,3.3,3.6
01-01-2025 00:00,05:35:00,CNR5558048409,Successful,53124,eBike,Area 45,Area 44,2.63,5.09,,,,341.94,2.41,4.8,3.1
23-01-2025 00:00,23:01:00,CNR9350883899,Successful,80438,Prime Plus,Area 47,Area 32,6.06,6.3,,,,514,27.8,3.5,3.6
16-01-2025 00:00,10:05:00,CNR5180419528,Successful,52893,eBike,Area 50,Area 1,9.15,18.86,,,,460.3,9.94,3.3,3.4
01-01-2025 00:00,20:55:00,CNR6516036969,Successful,45332,Prime SUV,Area 8,Area 36,7.32,4.81,,,,1257.83,14.39,3.4,4.4
25-01-2025 00:00,04:06:00,CNR5059281808,Successful,38668,Prime Plus,Area 3,Area 8,11.11,6.58,,,,362.81,28.37,4.5,4.2
22-01-2025 00:00,11:49:00,CNR7004907712,Successful,12343,Bike,Area 24,Area 23,5.87,10.43,,,,1172.01,22.45,3.9,4.8
17-01-2025 00:00,17:06:00,CNR8242113193,Incomplete,32304,Bike,Area 48,Area 17,,,,,Other Issue,,,,
10-01-2025 00:00,14:22:00,CNR7138678656,Successful,56403,Mini,Area 28,Area 44,7.97,12.01,,,,1155.95,6.47,4.9,3
19-01-2025 00:00,16:54:00,CNR7012079424,Incomplete,87732,Prime Plus,Area 5,Area 5,,,,,Customer Demand,,,,
21-01-2025 00:00,01:04:00,CNR3297329589,Incomplete,74863,Prime SUV,Area 31,Area 16,,,,,Vehicle Breakdown,,,,
22-01-2025 00:00,03:17:00,CNR4779166379,Successful,93071,Prime SUV,Area 8,Area 4,8.67,5.95,,,,296.66,28.32,4.1,3.8
22-01-2025 00:00,13:37:00,CNR4059524641,Successful,10132,Bike,Area 46,Area 8,12.62,7.85,,,,163.62,18.29,3.5,3.9
25-01-2025 00:00,17:38:00,CNR2821396187,Successful,32075,Prime SUV,Area 23,Area 40,6.39,3.36,,,,196.68,10.04,3.9,4.8
21-01-2025 00:00,01:51:00,CNR3854866874,Successful,69699,Prime Sedan,Area 4,Area 36,3.69,19.49,,,,263.96,9.83,4.8,4.4
14-01-2025 00:00,17:45:00,CNR8239921757,Incomplete,19106,eBike,Area 49,Area 48,,,,,Other Issue,,,,
07-01-2025 00:00,13:11:00,CNR2867109332,Successful,53442,Prime Plus,Area 46,Area 12,2.84,19.58,,,,1102.68,26.2,4.1,4.9
19-01-2025 00:00,02:58:00,CNR5802392330,Successful,37201,eBike,Area 50,Area 36,6.06,12.02,,,,149.63,10.92,4.7,3.6
02-01-2025 00:00,07:24:00,CNR3262641264,Successful,47316,eBike,Area 34,Area 4,5.72,17.01,,,,240.12,25.93,3.5,4.4
29-01-2025 00:00,01:02:00,CNR2654433653,Successful,34410,eBike,Area 23,Area 21,2.67,19.83,,,,1286.4,23.79,4.4,3.1
01-01-2025 00:00,17:28:00,CNR6260716619,Incomplete,24356,Prime SUV,Area 12,Area 17,,,,,Vehicle Breakdown,,,,
09-01-2025 00:00,12:53:00,CNR5202827539,Successful,64526,Prime SUV,Area 28,Area 45,13.21,3.38,,,,963.53,17.3,3.1,4.6
25-01-2025 00:00,15:59:00,CNR3230090370,Successful,77430,Bike,Area 37,Area 16,6.18,19.51,,,,1093.02,9.7,4,4.4
30-01-2025 00:00,05:50:00,CNR6453474096,Incomplete,50528,Mini,Area 42,Area 48,,,,,Customer Demand,,,,
06-01-2025 00:00,20:16:00,CNR6198734873,Successful,47707,Prime Plus,Area 20,Area 26,11.82,9.12,,,,232.69,7.36,3.8,4
17-01-2025 00:00,11:38:00,CNR6153772389,Successful,81116,Bike,Area 12,Area 47,9.52,19.69,,,,273.85,4.87,3.2,3.3
03-01-2025 00:00,21:01:00,CNR5500847111,Incomplete,69024,eBike,Area 21,Area 34,,,,,Vehicle Breakdown,,,,
21-01-2025 00:00,10:26:00,CNR5918840723,Successful,40388,Auto,Area 41,Area 47,4.86,3.16,,,,480.97,2.84,4.6,4.6
24-01-2025 00:00,12:14:00,CNR4690580641,Incomplete,89777,Auto,Area 17,Area 18,,,,,Vehicle Breakdown,,,,
26-01-2025 00:00,20:51:00,CNR2924301257,Successful,79462,Mini,Area 37,Area 36,6.73,19.82,,,,763.34,4.21,3.3,4.8
06-01-2025 00:00,11:39:00,CNR7333289667,Incomplete,73343,Prime Plus,Area 25,Area 2,,,,,Customer Demand,,,,
14-01-2025 00:00,01:42:00,CNR4915018958,Incomplete,82893,eBike,Area 44,Area 4,,,,,Other Issue,,,,
01-01-2025 00:00,04:09:00,CNR4894614801,Successful,87738,Prime SUV,Area 21,Area 27,5.67,7.23,,,,221.92,10.64,4.5,3.3
31-01-2025 00:00,15:08:00,CNR2177366818,Successful,80740,Prime SUV,Area 21,Area 7,13.68,11.04,,,,870.94,10.12,4.6,4.3
15-01-2025 00:00,08:11:00,CNR2158253703,Cancelled by Driver,63159,Mini,Area 2,Area 49,,,,Customer related issue,,,,,
16-01-2025 00:00,13:15:00,CNR3954433183,Cancelled by Customer,49411,Prime Plus,Area 6,Area 35,,,Wrong Address,,,,,,
13-01-2025 00:00,18:13:00,CNR5895823988,Successful,72027,Prime SUV,Area 6,Area 31,10.38,3.23,,,,1675.26,14.13,4.9,3.8
25-01-2025 00:00,17:16:00,CNR9902300294,Incomplete,60544,Prime Plus,Area 30,Area 1,,,,,Other Issue,,,,
14-01-2025 00:00,04:24:00,CNR3669224749,Successful,11248,Bike,Area 25,Area 6,7.9,10.98,,,,339.46,17.57,4,4.1
27-01-2025 00:00,14:50:00,CNR4679258526,Successful,21701,Auto,Area 31,Area 42,8.38,17.06,,,,339.73,14.48,3.8,4.9
29-01-2025 00:00,07:35:00,CNR8742766276,Successful,30149,Auto,Area 46,Area 45,8.21,9.27,,,,107.8,2.84,4.9,4.9
02-01-2025 00:00,10:10:00,CNR4711369440,Cancelled by Driver,55124,Bike,Area 34,Area 16,,,,Customer related issue,,,,,
18-01-2025 00:00,18:47:00,CNR9613254396,Successful,85407,Mini,Area 5,Area 29,7.31,8.9,,,,226.56,26.08,3.8,3.7
29-01-2025 00:00,07:26:00,CNR7134281619,Cancelled by Driver,77395,Prime Sedan,Area 45,Area 23,,,,Customer related issue,,,,,
02-01-2025 00:00,21:40:00,CNR1932546052,Incomplete,46338,Prime Plus,Area 45,Area 40,,,,,Customer Demand,,,,
06-01-2025 00:00,20:44:00,CNR3214750280,Successful,20475,Prime Plus,Area 8,Area 33,10.47,14.28,,,,166.81,25.93,3.5,4.3
21-01-2025 00:00,07:50:00,CNR8597658056,Incomplete,68605,Prime Plus,Area 3,Area 29,,,,,Customer Demand,,,,
16-01-2025 00:00,07:13:00,CNR6723637595,Successful,76545,Bike,Area 27,Area 41,13.86,6.46,,,,1157.85,28,3.5,4
02-01-2025 00:00,22:47:00,CNR4327167171,Successful,79018,Bike,Area 48,Area 45,3.96,5.5,,,,133.48,16.09,4.8,3.6
05-01-2025 00:00,03:50:00,CNR1636450301,Incomplete,93023,Mini,Area 29,Area 11,,,,,Other Issue,,,,
18-01-2025 00:00,04:55:00,CNR4313730713,Incomplete,46948,Mini,Area 15,Area 40,,,,,Customer Demand,,,,
13-01-2025 00:00,17:48:00,CNR1761572215,Incomplete,12155,Prime Plus,Area 28,Area 5,,,,,Vehicle Breakdown,,,,
31-01-2025 00:00,23:14:00,CNR6676914447,Successful,64559,Prime SUV,Area 3,Area 41,9.98,11.43,,,,281.42,10.52,3.1,4.5
29-01-2025 00:00,16:32:00,CNR9307619236,Incomplete,21765,eBike,Area 18,Area 30,,,,,Customer Demand,,,,
21-01-2025 00:00,13:49:00,CNR7471641165,Successful,26986,Prime Sedan,Area 41,Area 49,14.6,19.71,,,,112.64,3.9,4.3,3.7
31-01-2025 00:00,23:29:00,CNR5946011140,Cancelled by Driver,43790,eBike,Area 36,Area 13,,,,Customer related issue,,,,,
25-01-2025 00:00,17:14:00,CNR2047077852,Successful,97842,Prime Sedan,Area 11,Area 28,4.16,10.64,,,,267.75,6.25,4.2,4
26-01-2025 00:00,20:24:00,CNR3386234911,Successful,42801,Mini,Area 41,Area 37,6.38,19.68,,,,280.01,12.34,3.8,4.4
